epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1299.96,0.62995,0.52926,0.97003,0.91415,0.92097,0.95404,0.82669,0.61402,0.43891,0.93895,0.000456863,0.000456863,0.000456863
43,1330.63,0.62628,0.52119,0.96801,0.93046,0.91422,0.95789,0.82585,0.61487,0.44038,0.94069,0.00044925,0.00044925,0.00044925
44,1361.9,0.62602,0.51745,0.96446,0.92049,0.92753,0.96119,0.82954,0.61377,0.42347,0.93569,0.000441637,0.000441637,0.000441637
45,1393.06,0.62844,0.51314,0.96515,0.93153,0.92931,0.96244,0.83303,0.60604,0.40841,0.93221,0.000434024,0.000434024,0.000434024
46,1424.22,0.62438,0.51693,0.96165,0.91312,0.94256,0.96381,0.83822,0.60759,0.42036,0.93498,0.000426411,0.000426411,0.000426411
47,1455.58,0.61272,0.49439,0.95685,0.91377,0.94636,0.9618,0.84111,0.59072,0.40888,0.92818,0.000418797,0.000418797,0.000418797
48,1486.9,0.6157,0.50049,0.95699,0.92809,0.92927,0.96332,0.84169,0.59904,0.40734,0.92922,0.000411184,0.000411184,0.000411184
49,1518.56,0.60066,0.49243,0.95124,0.91518,0.94385,0.96288,0.84246,0.59293,0.41075,0.92699,0.000403571,0.000403571,0.000403571
50,1549.69,0.59976,0.48865,0.94826,0.9212,0.93784,0.96605,0.8427,0.5919,0.40404,0.92616,0.000395958,0.000395958,0.000395958
51,1580.91,0.60636,0.4842,0.94477,0.92183,0.93665,0.96532,0.84149,0.59559,0.39511,0.92599,0.000388345,0.000388345,0.000388345
52,1612.37,0.59867,0.47587,0.95272,0.92437,0.93705,0.9644,0.84484,0.58586,0.39152,0.9207,0.000380732,0.000380732,0.000380732
53,1643.42,0.59624,0.48272,0.95282,0.92244,0.93721,0.96067,0.83621,0.59929,0.39356,0.92985,0.000373119,0.000373119,0.000373119
54,1674.31,0.59196,0.47016,0.94629,0.92175,0.93541,0.9634,0.84041,0.6036,0.3994,0.92788,0.000365506,0.000365506,0.000365506
55,1705.66,0.58315,0.45771,0.93986,0.93468,0.93492,0.96531,0.84523,0.59402,0.39281,0.91966,0.000357893,0.000357893,0.000357893
56,1736.45,0.59078,0.47228,0.94346,0.92525,0.94146,0.96722,0.84454,0.59094,0.39466,0.92651,0.00035028,0.00035028,0.00035028
57,1767.57,0.58076,0.45672,0.93932,0.9375,0.9238,0.96306,0.85035,0.57724,0.38997,0.91617,0.000342666,0.000342666,0.000342666
58,1797.87,0.57098,0.44596,0.93666,0.92401,0.93643,0.96345,0.84374,0.58687,0.39803,0.92714,0.000335053,0.000335053,0.000335053
59,1828.73,0.57802,0.45454,0.93743,0.93515,0.92622,0.96675,0.84829,0.58474,0.38449,0.91953,0.00032744,0.00032744,0.00032744
60,1859.21,0.56777,0.43984,0.93154,0.9167,0.94926,0.9691,0.85505,0.575,0.37979,0.91612,0.000319827,0.000319827,0.000319827
61,1889.91,0.56246,0.43419,0.93383,0.91496,0.94113,0.96746,0.8493,0.58595,0.38199,0.91934,0.000312214,0.000312214,0.000312214
62,1920.7,0.57015,0.42917,0.9361,0.93056,0.94122,0.96805,0.85505,0.57535,0.37687,0.91587,0.000304601,0.000304601,0.000304601
63,1951.22,0.55945,0.43881,0.93144,0.91371,0.95153,0.96761,0.85326,0.58106,0.38052,0.92128,0.000296988,0.000296988,0.000296988
64,1982.01,0.55609,0.42791,0.92915,0.92986,0.93966,0.96553,0.8512,0.57347,0.37869,0.91753,0.000289375,0.000289375,0.000289375
65,2012.63,0.56259,0.43328,0.93377,0.92613,0.93568,0.9671,0.85682,0.5661,0.37709,0.91182,0.000281762,0.000281762,0.000281762
66,2043.44,0.55783,0.42781,0.93606,0.93674,0.93094,0.9652,0.85379,0.57293,0.37491,0.91547,0.000274148,0.000274148,0.000274148
67,2074.26,0.54891,0.42398,0.92688,0.92122,0.94516,0.96381,0.86053,0.55988,0.36748,0.90816,0.000266535,0.000266535,0.000266535
68,2105.64,0.53945,0.40998,0.9204,0.93174,0.93773,0.96635,0.86044,0.57124,0.36724,0.91169,0.000258922,0.000258922,0.000258922
69,2137.04,0.54099,0.40429,0.92416,0.93855,0.93933,0.97008,0.86243,0.56177,0.36469,0.90726,0.000251309,0.000251309,0.000251309
70,2168.09,0.53411,0.39994,0.92188,0.94595,0.93571,0.96959,0.86582,0.55562,0.36406,0.90645,0.000243696,0.000243696,0.000243696
71,2198.81,0.53071,0.39665,0.91916,0.94383,0.93529,0.9672,0.86266,0.55541,0.36485,0.90693,0.000236083,0.000236083,0.000236083
72,2229.44,0.5344,0.39979,0.92158,0.92989,0.9482,0.96685,0.86002,0.55989,0.36188,0.90994,0.00022847,0.00022847,0.00022847
73,2260.41,0.53032,0.40035,0.92179,0.93248,0.94392,0.96669,0.86524,0.55337,0.36739,0.90719,0.000220857,0.000220857,0.000220857
74,2290.89,0.52784,0.38676,0.91877,0.93891,0.94772,0.97013,0.86785,0.55575,0.35336,0.90767,0.000213244,0.000213244,0.000213244
75,2322.12,0.51953,0.38533,0.9163,0.94155,0.942,0.96906,0.86423,0.55334,0.36012,0.90742,0.000205631,0.000205631,0.000205631
76,2353.42,0.51865,0.38236,0.91089,0.93919,0.9411,0.9682,0.8637,0.553,0.35822,0.90593,0.000198018,0.000198018,0.000198018
77,2384.61,0.52173,0.38544,0.9174,0.93703,0.94753,0.96864,0.8628,0.54483,0.35124,0.90336,0.000190404,0.000190404,0.000190404
78,2415.75,0.50978,0.38194,0.90907,0.93479,0.95123,0.9686,0.86459,0.54419,0.35389,0.9006,0.000182791,0.000182791,0.000182791
79,2447.41,0.51082,0.37757,0.9109,0.93998,0.93634,0.96708,0.86631,0.54624,0.3609,0.89985,0.000175178,0.000175178,0.000175178
80,2479.1,0.50334,0.37074,0.90827,0.93598,0.94444,0.96907,0.86977,0.54312,0.3505,0.90046,0.000167565,0.000167565,0.000167565
81,2509.75,0.50711,0.36671,0.9125,0.93673,0.95197,0.9701,0.87037,0.54308,0.35212,0.89892,0.000159952,0.000159952,0.000159952
82,2541,0.50463,0.37133,0.90654,0.94445,0.93342,0.97105,0.86923,0.54517,0.35207,0.8981,0.000152339,0.000152339,0.000152339
83,2572.17,0.50055,0.3605,0.91104,0.93638,0.95143,0.96918,0.87057,0.54091,0.35054,0.89893,0.000144726,0.000144726,0.000144726
84,2604.47,0.50387,0.36472,0.90614,0.94224,0.94399,0.97051,0.87511,0.53833,0.34626,0.89693,0.000137113,0.000137113,0.000137113
85,2635.8,0.4937,0.3597,0.90638,0.9398,0.93877,0.96939,0.87288,0.5434,0.3452,0.90209,0.0001295,0.0001295,0.0001295
86,2666.94,0.50612,0.36057,0.91141,0.93521,0.94602,0.97071,0.87061,0.54302,0.34804,0.8989,0.000121887,0.000121887,0.000121887
87,2698.01,0.48838,0.35905,0.90599,0.9487,0.93125,0.97046,0.86967,0.54622,0.34968,0.89739,0.000114273,0.000114273,0.000114273
88,2729.65,0.48574,0.35205,0.90153,0.94879,0.93512,0.97218,0.87297,0.53798,0.34624,0.89526,0.00010666,0.00010666,0.00010666
89,2761.03,0.47704,0.35268,0.90438,0.93951,0.95237,0.97089,0.87568,0.53363,0.33889,0.89528,9.90472e-05,9.90472e-05,9.90472e-05
90,2792.44,0.48598,0.34398,0.90275,0.9438,0.94581,0.97118,0.8737,0.53679,0.33918,0.89736,9.14341e-05,9.14341e-05,9.14341e-05
91,2841.22,0.41785,0.2667,0.86422,0.93914,0.95004,0.97037,0.86727,0.54454,0.34867,0.90488,8.3821e-05,8.3821e-05,8.3821e-05
92,2871.76,0.40388,0.25178,0.85722,0.93696,0.95617,0.97147,0.87059,0.54193,0.33816,0.90376,7.62079e-05,7.62079e-05,7.62079e-05
93,2902.47,0.39826,0.2462,0.85279,0.94305,0.94644,0.97142,0.87355,0.5373,0.33764,0.89689,6.85948e-05,6.85948e-05,6.85948e-05
94,2933.09,0.39504,0.24662,0.84656,0.9442,0.94709,0.97252,0.87595,0.52985,0.3356,0.89546,6.09817e-05,6.09817e-05,6.09817e-05
95,2964.07,0.39249,0.24608,0.85091,0.9443,0.9525,0.97178,0.87492,0.53309,0.33377,0.8944,5.33686e-05,5.33686e-05,5.33686e-05
96,2995.53,0.38697,0.23959,0.84942,0.94118,0.95254,0.97118,0.87514,0.53089,0.33634,0.893,4.57555e-05,4.57555e-05,4.57555e-05
97,3026.11,0.39056,0.24167,0.84801,0.93531,0.95622,0.97073,0.87613,0.53048,0.33702,0.89341,3.81424e-05,3.81424e-05,3.81424e-05
98,3056.73,0.38195,0.23503,0.8462,0.93711,0.95534,0.97237,0.87676,0.53484,0.3349,0.89499,3.05293e-05,3.05293e-05,3.05293e-05
99,3087.26,0.38293,0.23214,0.84154,0.93452,0.96088,0.97191,0.87675,0.5321,0.33295,0.89409,2.29162e-05,2.29162e-05,2.29162e-05
100,3117.9,0.38033,0.2352,0.84746,0.93987,0.95667,0.9719,0.87781,0.52947,0.33071,0.8927,1.53031e-05,1.53031e-05,1.53031e-05
